item_id,date_id,cnt,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,cashback,sell_price
STORE_1_376,1515,4,2015-03-23,11508,Monday,3,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1516,0,2015-03-24,11508,Tuesday,4,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1517,0,2015-03-25,11508,Wednesday,5,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1518,0,2015-03-26,11508,Thursday,6,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1519,0,2015-03-27,11508,Friday,7,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1520,1,2015-03-28,11509,Saturday,1,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1521,0,2015-03-29,11509,Sunday,2,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1522,0,2015-03-30,11509,Monday,3,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1523,2,2015-03-31,11509,Tuesday,4,3,2015,NoEvent,NoType,0,1.88
STORE_1_376,1524,1,2015-04-01,11509,Wednesday,5,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1525,0,2015-04-02,11509,Thursday,6,4,2015,NoEvent,NoType,1,1.88
STORE_1_376,1526,0,2015-04-03,11509,Friday,7,4,2015,NoEvent,NoType,1,1.88
STORE_1_376,1527,2,2015-04-04,11510,Saturday,1,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1528,0,2015-04-05,11510,Sunday,2,4,2015,Easter,Cultural,1,1.88
STORE_1_376,1529,1,2015-04-06,11510,Monday,3,4,2015,NoEvent,NoType,1,1.88
STORE_1_376,1530,1,2015-04-07,11510,Tuesday,4,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1531,0,2015-04-08,11510,Wednesday,5,4,2015,NoEvent,NoType,1,1.88
STORE_1_376,1532,2,2015-04-09,11510,Thursday,6,4,2015,NoEvent,NoType,1,1.88
STORE_1_376,1533,1,2015-04-10,11510,Friday,7,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1534,7,2015-04-11,11511,Saturday,1,4,2015,Pesach End,Religious,1,1.88
STORE_1_376,1535,6,2015-04-12,11511,Sunday,2,4,2015,OrthodoxEaster,Religious,1,1.88
STORE_1_376,1536,2,2015-04-13,11511,Monday,3,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1537,0,2015-04-14,11511,Tuesday,4,4,2015,NoEvent,NoType,1,1.88
STORE_1_376,1538,0,2015-04-15,11511,Wednesday,5,4,2015,NoEvent,NoType,1,1.88
STORE_1_376,1539,2,2015-04-16,11511,Thursday,6,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1540,3,2015-04-17,11511,Friday,7,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1541,1,2015-04-18,11512,Saturday,1,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1542,0,2015-04-19,11512,Sunday,2,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1543,0,2015-04-20,11512,Monday,3,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1544,0,2015-04-21,11512,Tuesday,4,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1545,1,2015-04-22,11512,Wednesday,5,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1546,0,2015-04-23,11512,Thursday,6,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1547,0,2015-04-24,11512,Friday,7,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1548,2,2015-04-25,11513,Saturday,1,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1549,0,2015-04-26,11513,Sunday,2,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1550,3,2015-04-27,11513,Monday,3,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1551,3,2015-04-28,11513,Tuesday,4,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1552,0,2015-04-29,11513,Wednesday,5,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1553,0,2015-04-30,11513,Thursday,6,4,2015,NoEvent,NoType,0,1.88
STORE_1_376,1554,0,2015-05-01,11513,Friday,7,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1555,1,2015-05-02,11514,Saturday,1,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1556,0,2015-05-03,11514,Sunday,2,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1557,0,2015-05-04,11514,Monday,3,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1558,0,2015-05-05,11514,Tuesday,4,5,2015,Cinco De Mayo,Cultural,1,1.88
STORE_1_376,1559,1,2015-05-06,11514,Wednesday,5,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1560,0,2015-05-07,11514,Thursday,6,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1561,0,2015-05-08,11514,Friday,7,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1562,0,2015-05-09,11515,Saturday,1,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1563,0,2015-05-10,11515,Sunday,2,5,2015,Mother's day,Cultural,0,1.88
STORE_1_376,1564,3,2015-05-11,11515,Monday,3,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1565,2,2015-05-12,11515,Tuesday,4,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1566,3,2015-05-13,11515,Wednesday,5,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1567,0,2015-05-14,11515,Thursday,6,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1568,1,2015-05-15,11515,Friday,7,5,2015,NoEvent,NoType,1,1.88
STORE_1_376,1569,0,2015-05-16,11516,Saturday,1,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1570,2,2015-05-17,11516,Sunday,2,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1571,1,2015-05-18,11516,Monday,3,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1572,0,2015-05-19,11516,Tuesday,4,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1573,0,2015-05-20,11516,Wednesday,5,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1574,0,2015-05-21,11516,Thursday,6,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1575,0,2015-05-22,11516,Friday,7,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1576,0,2015-05-23,11517,Saturday,1,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1577,2,2015-05-24,11517,Sunday,2,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1578,0,2015-05-25,11517,Monday,3,5,2015,MemorialDay,National,0,1.88
STORE_1_376,1579,0,2015-05-26,11517,Tuesday,4,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1580,1,2015-05-27,11517,Wednesday,5,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1581,0,2015-05-28,11517,Thursday,6,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1582,1,2015-05-29,11517,Friday,7,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1583,0,2015-05-30,11518,Saturday,1,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1584,2,2015-05-31,11518,Sunday,2,5,2015,NoEvent,NoType,0,1.88
STORE_1_376,1585,3,2015-06-01,11518,Monday,3,6,2015,NoEvent,NoType,0,1.88
STORE_1_376,1586,1,2015-06-02,11518,Tuesday,4,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1587,0,2015-06-03,11518,Wednesday,5,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1588,0,2015-06-04,11518,Thursday,6,6,2015,NBAFinalsStart,Sporting,0,1.88
STORE_1_376,1589,0,2015-06-05,11518,Friday,7,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1590,2,2015-06-06,11519,Saturday,1,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1591,0,2015-06-07,11519,Sunday,2,6,2015,NoEvent,NoType,0,1.88
STORE_1_376,1592,0,2015-06-08,11519,Monday,3,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1593,3,2015-06-09,11519,Tuesday,4,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1594,0,2015-06-10,11519,Wednesday,5,6,2015,NoEvent,NoType,0,1.88
STORE_1_376,1595,0,2015-06-11,11519,Thursday,6,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1596,2,2015-06-12,11519,Friday,7,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1597,1,2015-06-13,11520,Saturday,1,6,2015,NoEvent,NoType,0,1.88
STORE_1_376,1598,2,2015-06-14,11520,Sunday,2,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1599,0,2015-06-15,11520,Monday,3,6,2015,NoEvent,NoType,1,1.88
STORE_1_376,1600,0,2015-06-16,11520,Tuesday,4,6,2015,NBAFinalsEnd,Sporting,0,1.88
STORE_1_376,1601,0,2015-06-17,11520,Wednesday,5,6,2015,NoEvent,NoType,0,1.88
STORE_1_376,1602,0,2015-06-18,11520,Thursday,6,6,2015,Ramadan starts,Religious,0,1.88
STORE_1_376,1603,0,2015-06-19,11520,Friday,7,6,2015,NoEvent,NoType,0,1.88
STORE_1_376,1604,0,2015-06-20,11521,Saturday,1,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1605,0,2015-06-21,11521,Sunday,2,6,2015,Father's day,Cultural,0,2.0
STORE_1_376,1606,1,2015-06-22,11521,Monday,3,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1607,0,2015-06-23,11521,Tuesday,4,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1608,0,2015-06-24,11521,Wednesday,5,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1609,0,2015-06-25,11521,Thursday,6,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1610,0,2015-06-26,11521,Friday,7,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1611,5,2015-06-27,11522,Saturday,1,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1612,1,2015-06-28,11522,Sunday,2,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1613,0,2015-06-29,11522,Monday,3,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1614,0,2015-06-30,11522,Tuesday,4,6,2015,NoEvent,NoType,0,2.0
STORE_1_376,1615,0,2015-07-01,11522,Wednesday,5,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1616,0,2015-07-02,11522,Thursday,6,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1617,1,2015-07-03,11522,Friday,7,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1618,0,2015-07-04,11523,Saturday,1,7,2015,IndependenceDay,National,0,2.0
STORE_1_376,1619,0,2015-07-05,11523,Sunday,2,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1620,0,2015-07-06,11523,Monday,3,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1621,0,2015-07-07,11523,Tuesday,4,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1622,1,2015-07-08,11523,Wednesday,5,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1623,0,2015-07-09,11523,Thursday,6,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1624,6,2015-07-10,11523,Friday,7,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1625,0,2015-07-11,11524,Saturday,1,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1626,1,2015-07-12,11524,Sunday,2,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1627,4,2015-07-13,11524,Monday,3,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1628,0,2015-07-14,11524,Tuesday,4,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1629,0,2015-07-15,11524,Wednesday,5,7,2015,NoEvent,NoType,1,2.0
STORE_1_376,1630,0,2015-07-16,11524,Thursday,6,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1631,1,2015-07-17,11524,Friday,7,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1632,0,2015-07-18,11525,Saturday,1,7,2015,Eid al-Fitr,Religious,0,2.0
STORE_1_376,1633,0,2015-07-19,11525,Sunday,2,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1634,0,2015-07-20,11525,Monday,3,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1635,0,2015-07-21,11525,Tuesday,4,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1636,0,2015-07-22,11525,Wednesday,5,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1637,0,2015-07-23,11525,Thursday,6,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1638,0,2015-07-24,11525,Friday,7,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1639,1,2015-07-25,11526,Saturday,1,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1640,1,2015-07-26,11526,Sunday,2,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1641,1,2015-07-27,11526,Monday,3,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1642,2,2015-07-28,11526,Tuesday,4,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1643,0,2015-07-29,11526,Wednesday,5,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1644,0,2015-07-30,11526,Thursday,6,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1645,1,2015-07-31,11526,Friday,7,7,2015,NoEvent,NoType,0,2.0
STORE_1_376,1646,0,2015-08-01,11527,Saturday,1,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1647,0,2015-08-02,11527,Sunday,2,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1648,1,2015-08-03,11527,Monday,3,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1649,0,2015-08-04,11527,Tuesday,4,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1650,0,2015-08-05,11527,Wednesday,5,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1651,0,2015-08-06,11527,Thursday,6,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1652,0,2015-08-07,11527,Friday,7,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1653,2,2015-08-08,11528,Saturday,1,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1654,0,2015-08-09,11528,Sunday,2,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1655,2,2015-08-10,11528,Monday,3,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1656,0,2015-08-11,11528,Tuesday,4,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1657,1,2015-08-12,11528,Wednesday,5,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1658,3,2015-08-13,11528,Thursday,6,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1659,0,2015-08-14,11528,Friday,7,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1660,0,2015-08-15,11529,Saturday,1,8,2015,NoEvent,NoType,1,2.0
STORE_1_376,1661,0,2015-08-16,11529,Sunday,2,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1662,0,2015-08-17,11529,Monday,3,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1663,1,2015-08-18,11529,Tuesday,4,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1664,0,2015-08-19,11529,Wednesday,5,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1665,0,2015-08-20,11529,Thursday,6,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1666,0,2015-08-21,11529,Friday,7,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1667,1,2015-08-22,11530,Saturday,1,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1668,1,2015-08-23,11530,Sunday,2,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1669,0,2015-08-24,11530,Monday,3,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1670,0,2015-08-25,11530,Tuesday,4,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1671,0,2015-08-26,11530,Wednesday,5,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1672,0,2015-08-27,11530,Thursday,6,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1673,0,2015-08-28,11530,Friday,7,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1674,0,2015-08-29,11531,Saturday,1,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1675,0,2015-08-30,11531,Sunday,2,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1676,0,2015-08-31,11531,Monday,3,8,2015,NoEvent,NoType,0,2.0
STORE_1_376,1677,0,2015-09-01,11531,Tuesday,4,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1678,3,2015-09-02,11531,Wednesday,5,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1679,2,2015-09-03,11531,Thursday,6,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1680,0,2015-09-04,11531,Friday,7,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1681,0,2015-09-05,11532,Saturday,1,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1682,0,2015-09-06,11532,Sunday,2,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1683,1,2015-09-07,11532,Monday,3,9,2015,LaborDay,National,0,2.0
STORE_1_376,1684,0,2015-09-08,11532,Tuesday,4,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1685,0,2015-09-09,11532,Wednesday,5,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1686,0,2015-09-10,11532,Thursday,6,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1687,0,2015-09-11,11532,Friday,7,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1688,0,2015-09-12,11533,Saturday,1,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1689,0,2015-09-13,11533,Sunday,2,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1690,2,2015-09-14,11533,Monday,3,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1691,0,2015-09-15,11533,Tuesday,4,9,2015,NoEvent,NoType,1,2.0
STORE_1_376,1692,2,2015-09-16,11533,Wednesday,5,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1693,0,2015-09-17,11533,Thursday,6,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1694,0,2015-09-18,11533,Friday,7,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1695,1,2015-09-19,11534,Saturday,1,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1696,0,2015-09-20,11534,Sunday,2,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1697,0,2015-09-21,11534,Monday,3,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1698,1,2015-09-22,11534,Tuesday,4,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1699,0,2015-09-23,11534,Wednesday,5,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1700,0,2015-09-24,11534,Thursday,6,9,2015,EidAlAdha,Religious,0,2.0
STORE_1_376,1701,0,2015-09-25,11534,Friday,7,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1702,0,2015-09-26,11535,Saturday,1,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1703,1,2015-09-27,11535,Sunday,2,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1704,0,2015-09-28,11535,Monday,3,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1705,0,2015-09-29,11535,Tuesday,4,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1706,2,2015-09-30,11535,Wednesday,5,9,2015,NoEvent,NoType,0,2.0
STORE_1_376,1707,0,2015-10-01,11535,Thursday,6,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1708,2,2015-10-02,11535,Friday,7,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1709,0,2015-10-03,11536,Saturday,1,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1710,0,2015-10-04,11536,Sunday,2,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1711,1,2015-10-05,11536,Monday,3,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1712,1,2015-10-06,11536,Tuesday,4,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1713,0,2015-10-07,11536,Wednesday,5,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1714,0,2015-10-08,11536,Thursday,6,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1715,1,2015-10-09,11536,Friday,7,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1716,1,2015-10-10,11537,Saturday,1,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1717,0,2015-10-11,11537,Sunday,2,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1718,5,2015-10-12,11537,Monday,3,10,2015,ColumbusDay,National,1,2.0
STORE_1_376,1719,0,2015-10-13,11537,Tuesday,4,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1720,0,2015-10-14,11537,Wednesday,5,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1721,0,2015-10-15,11537,Thursday,6,10,2015,NoEvent,NoType,1,2.0
STORE_1_376,1722,0,2015-10-16,11537,Friday,7,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1723,2,2015-10-17,11538,Saturday,1,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1724,1,2015-10-18,11538,Sunday,2,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1725,0,2015-10-19,11538,Monday,3,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1726,0,2015-10-20,11538,Tuesday,4,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1727,1,2015-10-21,11538,Wednesday,5,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1728,0,2015-10-22,11538,Thursday,6,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1729,0,2015-10-23,11538,Friday,7,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1730,0,2015-10-24,11539,Saturday,1,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1731,1,2015-10-25,11539,Sunday,2,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1732,0,2015-10-26,11539,Monday,3,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1733,1,2015-10-27,11539,Tuesday,4,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1734,0,2015-10-28,11539,Wednesday,5,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1735,0,2015-10-29,11539,Thursday,6,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1736,0,2015-10-30,11539,Friday,7,10,2015,NoEvent,NoType,0,2.0
STORE_1_376,1737,0,2015-10-31,11540,Saturday,1,10,2015,Halloween,Cultural,0,2.0
STORE_1_376,1738,3,2015-11-01,11540,Sunday,2,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1739,1,2015-11-02,11540,Monday,3,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1740,0,2015-11-03,11540,Tuesday,4,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1741,0,2015-11-04,11540,Wednesday,5,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1742,0,2015-11-05,11540,Thursday,6,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1743,0,2015-11-06,11540,Friday,7,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1744,0,2015-11-07,11541,Saturday,1,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1745,0,2015-11-08,11541,Sunday,2,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1746,2,2015-11-09,11541,Monday,3,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1747,0,2015-11-10,11541,Tuesday,4,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1748,0,2015-11-11,11541,Wednesday,5,11,2015,VeteransDay,National,1,2.0
STORE_1_376,1749,0,2015-11-12,11541,Thursday,6,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1750,0,2015-11-13,11541,Friday,7,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1751,0,2015-11-14,11542,Saturday,1,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1752,0,2015-11-15,11542,Sunday,2,11,2015,NoEvent,NoType,1,2.0
STORE_1_376,1753,0,2015-11-16,11542,Monday,3,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1754,0,2015-11-17,11542,Tuesday,4,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1755,0,2015-11-18,11542,Wednesday,5,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1756,0,2015-11-19,11542,Thursday,6,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1757,0,2015-11-20,11542,Friday,7,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1758,2,2015-11-21,11543,Saturday,1,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1759,0,2015-11-22,11543,Sunday,2,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1760,0,2015-11-23,11543,Monday,3,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1761,0,2015-11-24,11543,Tuesday,4,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1762,0,2015-11-25,11543,Wednesday,5,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1763,0,2015-11-26,11543,Thursday,6,11,2015,Thanksgiving,National,0,2.0
STORE_1_376,1764,0,2015-11-27,11543,Friday,7,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1765,1,2015-11-28,11544,Saturday,1,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1766,2,2015-11-29,11544,Sunday,2,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1767,0,2015-11-30,11544,Monday,3,11,2015,NoEvent,NoType,0,2.0
STORE_1_376,1768,2,2015-12-01,11544,Tuesday,4,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1769,7,2015-12-02,11544,Wednesday,5,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1770,0,2015-12-03,11544,Thursday,6,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1771,0,2015-12-04,11544,Friday,7,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1772,0,2015-12-05,11545,Saturday,1,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1773,0,2015-12-06,11545,Sunday,2,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1774,2,2015-12-07,11545,Monday,3,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1775,2,2015-12-08,11545,Tuesday,4,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1776,0,2015-12-09,11545,Wednesday,5,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1777,0,2015-12-10,11545,Thursday,6,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1778,1,2015-12-11,11545,Friday,7,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1779,0,2015-12-12,11546,Saturday,1,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1780,0,2015-12-13,11546,Sunday,2,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1781,0,2015-12-14,11546,Monday,3,12,2015,Chanukah End,Religious,1,2.0
STORE_1_376,1782,0,2015-12-15,11546,Tuesday,4,12,2015,NoEvent,NoType,1,2.0
STORE_1_376,1783,2,2015-12-16,11546,Wednesday,5,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1784,0,2015-12-17,11546,Thursday,6,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1785,1,2015-12-18,11546,Friday,7,12,2015,NoEvent,NoType,0,2.0
STORE_1_376,1786,0,2015-12-19,11547,Saturday,1,12,2015,NoEvent,NoType,0,2.0
